	CTL_1	CTL_2	CTL_3	CTL_4	epm2a_1	epm2a_2	epm2a_3	epm2b_1	epm2b_2	epm2b_3	epm2b_4
ENSMUSG00000108406	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108517	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066516	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108301	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060177	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108796	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108403	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108797	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038968	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000108774	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063713	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000108727	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066515	2	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000108459	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000066513	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108679	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000066512	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062073	5	8	9	6	6	4	9	1	6	5	4
ENSMUSG00000063903	0	0	0	0	0	0	0	2	1	2	0
ENSMUSG00000038782	14	11	9	13	8	10	15	12	9	10	12
ENSMUSG00000108622	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088439	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045411	663	614	530	564	477	645	607	570	554	598	584
ENSMUSG00000101166	2	2	3	1	7	2	3	4	2	3	1
ENSMUSG00000080352	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096296	2	2	1	3	1	1	1	1	0	2	3
ENSMUSG00000095472	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080683	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000012777	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087376	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108705	0	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000108343	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108512	0	0	0	2	0	1	1	1	0	0	0
ENSMUSG00000004473	39	48	36	57	55	51	57	35	61	56	66
ENSMUSG00000038738	3946	3755	3386	3577	4192	4451	4449	3430	3983	4423	3731
ENSMUSG00000108719	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000008028	15	18	19	18	17	18	16	10	11	18	24
ENSMUSG00000108509	2	0	2	0	3	0	0	1	0	1	0
ENSMUSG00000030731	657	561	541	528	518	556	568	502	572	540	611
ENSMUSG00000108372	15	12	5	4	7	12	7	7	7	12	8
ENSMUSG00000047085	1669	1667	1582	1601	1753	1708	2050	1444	1561	1686	1606
ENSMUSG00000038704	33	31	21	18	21	22	28	14	17	29	20
ENSMUSG00000038695	733	599	510	487	588	724	676	719	750	821	807
ENSMUSG00000098661	1	1	1	0	2	2	4	0	6	3	5
ENSMUSG00000108322	1	1	0	3	2	3	5	4	2	0	2
ENSMUSG00000008140	1821	1771	1671	1683	1798	1926	2164	1683	1905	2069	2069
ENSMUSG00000051113	48	33	39	39	31	35	45	34	37	46	52
ENSMUSG00000108607	16	17	24	13	9	21	12	24	14	8	10
ENSMUSG00000038670	13	6	9	9	2	3	4	4	2	4	3
ENSMUSG00000008193	2	0	2	0	3	2	3	1	1	0	2
ENSMUSG00000038644	117	119	85	97	90	114	131	98	112	125	141
ENSMUSG00000099330	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109236	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060601	683	615	596	640	636	706	782	580	679	667	649
ENSMUSG00000002204	2	2	1	0	2	4	5	3	6	4	3
ENSMUSG00000109491	5	2	4	6	4	6	1	3	2	3	1
ENSMUSG00000062785	2197	2446	2153	2115	2153	2510	2745	1967	1998	2177	2290
ENSMUSG00000108832	3	2	2	1	1	0	0	0	0	1	0
ENSMUSG00000030739	709	707	609	653	656	707	797	574	650	653	735
ENSMUSG00000109352	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070574	0	2	2	1	2	3	1	2	3	2	1
ENSMUSG00000066500	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048012	16	15	8	5	9	10	11	6	10	13	20
ENSMUSG00000002205	243	238	209	204	233	273	261	226	252	277	276
ENSMUSG00000109227	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000038539	284	230	245	220	281	309	313	256	272	317	283
ENSMUSG00000109511	416	386	361	340	442	474	443	343	396	409	415
ENSMUSG00000074141	6	9	8	5	6	5	9	12	7	9	3
ENSMUSG00000038520	584	572	531	509	546	643	679	563	582	661	657
ENSMUSG00000011096	354	322	281	356	325	344	415	307	364	392	371
ENSMUSG00000076051	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002963	234	212	204	196	181	210	253	228	221	195	227
ENSMUSG00000038502	1506	1350	1304	1291	1487	1585	1778	1315	1421	1546	1537
ENSMUSG00000002968	670	627	529	607	701	734	770	660	695	716	741
ENSMUSG00000109198	10	9	3	5	4	13	3	11	8	6	7
ENSMUSG00000011658	222	190	183	152	173	230	229	180	207	225	216
ENSMUSG00000060279	2932	2818	2655	2688	2926	2903	3109	2421	2588	2923	2804
ENSMUSG00000059891	6	5	12	4	4	6	5	6	9	7	9
ENSMUSG00000007783	1163	1009	865	888	958	1100	1099	873	1030	1053	1011
ENSMUSG00000109111	1	5	2	1	4	2	4	1	1	0	1
ENSMUSG00000109324	1025	917	886	1029	953	1070	1139	814	976	1002	1056
ENSMUSG00000087138	19	10	6	12	7	12	14	9	13	12	18
ENSMUSG00000003190	14	15	26	14	20	11	18	20	22	24	27
ENSMUSG00000003184	329	278	254	230	246	342	390	287	346	331	285
ENSMUSG00000038406	1514	1539	1455	1435	1723	1660	1893	1370	1591	1629	1549
ENSMUSG00000098839	1	1	0	1	0	0	0	0	0	0	1
ENSMUSG00000038387	89	91	90	92	110	135	158	114	105	108	125
ENSMUSG00000046574	660	684	613	591	735	751	819	590	669	715	723
ENSMUSG00000007837	42	61	44	42	69	64	72	61	52	68	68
ENSMUSG00000003421	611	569	571	610	574	628	724	533	596	623	607
ENSMUSG00000019539	62	49	48	49	67	86	84	68	78	73	84
ENSMUSG00000109947	0	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000003420	248	226	199	219	182	282	268	194	194	212	262
ENSMUSG00000065495	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110279	41	29	22	17	25	26	25	36	18	18	32
ENSMUSG00000003429	1720	1348	1358	1538	1430	1629	1966	1390	1622	1662	1490
ENSMUSG00000064767	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074129	202	215	215	184	197	220	245	194	240	219	249
ENSMUSG00000089989	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065818	2	0	1	0	4	3	1	1	2	3	3
ENSMUSG00000065878	2	1	1	0	2	2	1	0	0	1	2
ENSMUSG00000065628	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105913	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065219	0	2	0	0	0	2	0	1	1	2	1
ENSMUSG00000110206	54	55	32	40	41	41	36	45	42	48	59
ENSMUSG00000007833	88	94	76	103	65	103	127	89	105	93	92
ENSMUSG00000003423	250	223	207	232	226	262	240	214	233	268	238
ENSMUSG00000070570	8310	8125	7786	7640	8446	8940	10218	7976	8479	9434	8795
ENSMUSG00000106470	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000095276	3	3	2	1	4	4	6	5	2	9	10
ENSMUSG00000038300	1	1	0	1	3	2	2	0	2	0	0
ENSMUSG00000038292	33	22	36	26	39	31	44	30	38	41	29
ENSMUSG00000030792	99	92	92	79	100	84	116	89	100	101	101
ENSMUSG00000030796	19	21	23	20	28	22	28	23	28	25	21
ENSMUSG00000030798	58	43	53	57	88	84	110	77	72	90	103
ENSMUSG00000094152	20	21	14	13	18	14	21	16	20	9	14
ENSMUSG00000088281	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070568	0	0	2	0	0	0	0	0	0	2	0
ENSMUSG00000038260	164	154	150	132	122	155	157	169	153	164	201
ENSMUSG00000046721	14	11	8	13	7	6	23	9	12	12	12
ENSMUSG00000038239	4	2	5	4	3	4	4	4	1	4	1
ENSMUSG00000003863	1556	1548	1492	1409	1608	1688	1893	1444	1758	1815	1651
ENSMUSG00000091510	16	10	15	20	15	15	18	14	13	11	12
ENSMUSG00000003872	351	310	325	309	328	349	391	353	412	395	377
ENSMUSG00000110070	4	9	4	5	2	1	4	3	4	7	3
ENSMUSG00000063511	4411	3887	3555	3329	3536	4336	4089	3685	4065	4177	4128
ENSMUSG00000084519	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000038201	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074121	4	3	4	3	3	1	1	3	0	2	4
ENSMUSG00000118462	6	7	2	5	3	6	3	5	5	7	1
ENSMUSG00000100916	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003868	318	273	266	285	283	333	355	247	291	274	288
ENSMUSG00000003865	266	246	226	225	202	267	282	170	225	263	269
ENSMUSG00000050708	1702	1250	1211	1477	1701	1930	2210	1497	1672	1702	1993
ENSMUSG00000076036	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110350	2	1	0	2	2	0	1	0	2	2	1
ENSMUSG00000003873	254	216	225	246	248	323	353	302	318	286	316
ENSMUSG00000109926	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000011382	134	128	122	135	137	137	146	111	118	136	103
ENSMUSG00000023467	3	1	1	1	0	0	0	0	0	1	1
ENSMUSG00000030824	920	931	869	797	1036	1070	1245	893	920	1012	1062
ENSMUSG00000110387	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040435	206	215	170	166	196	205	242	173	190	204	188
ENSMUSG00000040428	33	30	32	13	37	51	38	39	37	59	52
ENSMUSG00000110144	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030825	2	3	1	4	3	7	5	2	3	2	4
ENSMUSG00000109644	2	1	0	0	0	1	3	0	0	1	1
ENSMUSG00000030826	176	140	135	124	175	175	176	162	161	152	172
ENSMUSG00000109632	10	5	4	2	2	5	1	2	5	3	2
ENSMUSG00000030827	0	0	1	0	0	0	0	1	1	0	0
ENSMUSG00000008461	0	3	2	0	3	0	3	0	0	0	5
ENSMUSG00000064158	0	0	1	0	1	1	1	0	0	0	2
ENSMUSG00000044562	55	57	46	51	56	63	49	60	71	55	68
ENSMUSG00000109998	6	1	5	8	3	1	5	4	3	3	3
ENSMUSG00000110357	64	79	72	82	87	100	100	63	86	87	85
ENSMUSG00000042918	28	20	20	24	16	18	18	14	19	14	20
ENSMUSG00000055978	6	6	7	3	4	7	6	2	5	6	6
ENSMUSG00000040364	19	13	14	14	23	11	19	13	25	14	19
ENSMUSG00000070564	51	40	33	42	49	67	57	52	51	49	56
ENSMUSG00000003273	1304	1194	1089	1101	1071	1186	1346	1201	1388	1425	1395
ENSMUSG00000059824	497	510	441	455	463	524	555	513	556	590	572
ENSMUSG00000057342	323	291	297	305	324	359	441	293	363	411	364
ENSMUSG00000059070	1290	1035	1034	1183	1120	1273	1624	1000	1222	1218	1342
ENSMUSG00000054161	2	3	0	0	0	2	5	1	1	5	0
ENSMUSG00000070563	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003271	71	68	72	76	73	60	70	65	73	77	78
ENSMUSG00000109602	1	2	3	1	0	0	1	3	2	1	0
ENSMUSG00000062044	1672	1640	1322	1454	1668	1693	1687	1486	1468	1607	1667
ENSMUSG00000003269	674	595	520	548	579	664	741	601	678	660	717
ENSMUSG00000110197	0	0	0	0	0	0	0	1	0	2	1
ENSMUSG00000058743	33	20	24	25	20	32	23	8	15	16	20
ENSMUSG00000053801	174	154	150	157	162	177	183	163	155	182	176
ENSMUSG00000110020	43	44	44	36	42	50	50	43	51	44	38
ENSMUSG00000002771	286	269	270	220	222	287	262	237	223	251	245
ENSMUSG00000002778	627	534	548	500	604	644	685	507	532	567	626
ENSMUSG00000088555	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040231	1	0	0	0	0	0	0	1	0	1	0
ENSMUSG00000002781	212	184	194	202	180	226	248	185	201	216	195
ENSMUSG00000040212	48	27	33	33	26	50	56	42	41	50	52
ENSMUSG00000110208	0	1	0	0	0	2	2	0	2	0	1
ENSMUSG00000040189	68	58	63	51	48	74	60	37	53	64	74
ENSMUSG00000109673	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030834	10	18	19	14	12	16	11	18	14	9	16
ENSMUSG00000109702	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030835	1773	1637	1527	1501	1651	1739	1803	1208	1401	1555	1528
ENSMUSG00000109882	12	11	5	7	11	9	7	6	5	7	9
ENSMUSG00000096146	447	447	453	418	440	465	485	401	432	462	486
ENSMUSG00000040136	499	447	387	391	417	501	484	389	412	428	478
ENSMUSG00000110146	1	2	3	1	1	0	1	3	0	5	1
ENSMUSG00000110240	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030838	2	2	2	3	2	3	2	5	4	3	5
ENSMUSG00000110060	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009487	2	1	2	0	1	0	1	0	0	0	0
ENSMUSG00000109962	0	0	0	1	0	0	1	0	1	0	0
ENSMUSG00000009471	3	0	0	0	2	0	2	3	3	6	2
ENSMUSG00000058975	3216	3412	2974	2961	3126	3588	3826	2856	3151	3191	3352
ENSMUSG00000030839	256	231	224	229	253	298	297	200	273	279	273
ENSMUSG00000094229	1	0	1	1	0	0	0	0	0	0	0
ENSMUSG00000110316	17	13	18	16	16	20	24	15	20	22	20
ENSMUSG00000087492	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000110272	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040046	4	6	5	2	2	9	12	4	6	4	3
ENSMUSG00000110010	25	31	31	23	33	39	25	27	31	34	31
ENSMUSG00000006763	227	218	176	225	153	208	211	165	182	215	175
ENSMUSG00000040026	1	0	0	0	4	1	1	3	13	4	8
ENSMUSG00000040017	0	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000109624	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074115	0	0	2	2	0	0	0	0	0	3	1
ENSMUSG00000057465	2	0	1	0	1	1	1	0	1	1	0
ENSMUSG00000014418	356	297	276	245	265	354	330	273	301	308	317
ENSMUSG00000110087	7	2	6	4	4	7	4	2	3	2	6
ENSMUSG00000006599	624	685	607	570	570	662	636	521	605	633	636
ENSMUSG00000087298	1	2	0	0	1	2	2	0	3	1	0
ENSMUSG00000109663	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063229	3367	3029	2857	3170	3047	3619	3985	2801	3355	3367	3500
ENSMUSG00000030851	1	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000014402	744	689	698	731	684	743	768	516	725	676	679
ENSMUSG00000110213	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043262	206	220	247	222	191	226	227	181	182	186	164
ENSMUSG00000109231	6	5	4	2	6	6	4	6	2	1	3
ENSMUSG00000110416	0	1	2	0	0	1	0	1	1	3	0
ENSMUSG00000110001	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000109637	0	0	0	1	0	0	0	0	0	1	0
ENSMUSG00000056509	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000049516	475	511	425	449	417	471	470	340	438	441	451
ENSMUSG00000109118	19	19	11	13	18	14	16	14	19	16	14
ENSMUSG00000109634	0	1	0	3	0	0	0	0	0	2	0
ENSMUSG00000010307	195	176	173	163	160	184	199	163	187	201	209
ENSMUSG00000111473	0	1	1	0	0	0	0	0	1	1	0
ENSMUSG00000030854	2551	2412	2222	2090	2375	2452	2596	2116	2466	2475	2396
ENSMUSG00000098960	1	3	1	0	0	0	0	0	1	1	0
ENSMUSG00000109501	0	0	1	1	0	1	1	1	0	1	0
ENSMUSG00000109200	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052303	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074111	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099560	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050650	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109164	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000100470	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095085	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093973	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096719	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101780	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101944	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101664	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099659	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078698	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100665	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101087	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101817	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099603	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101739	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077110	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100920	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102109	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102068	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102128	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101622	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101101	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101759	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101906	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067173	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070552	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101063	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102003	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101900	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102100	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101352	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070551	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070550	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097955	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099952	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099620	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100687	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050870	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070547	0	0	0	0	1	0	0	0	0	1	1
ENSMUSG00000074109	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000050425	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000101362	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100250	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070546	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099889	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109170	0	0	0	1	1	1	0	0	0	0	0
ENSMUSG00000030471	362	405	359	347	339	336	377	259	343	324	325
ENSMUSG00000109317	8	7	1	6	3	6	2	4	1	4	5
ENSMUSG00000030470	0	1	0	0	1	0	0	0	0	0	0
ENSMUSG00000046179	0	4	3	3	7	2	4	2	5	3	3
ENSMUSG00000085995	0	1	0	2	1	0	0	0	1	1	0
ENSMUSG00000110093	0	0	0	0	0	1	1	1	0	0	0
ENSMUSG00000052512	972	914	803	862	856	933	833	688	785	859	897
ENSMUSG00000109507	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109068	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109203	2	1	2	3	0	6	2	0	3	4	4
ENSMUSG00000108950	0	0	0	1	0	0	1	1	1	1	1
ENSMUSG00000103834	0	4	0	1	1	0	1	1	0	0	1
ENSMUSG00000109051	4	2	1	2	2	4	1	1	1	0	2
ENSMUSG00000102148	0	0	0	0	2	1	0	2	1	1	0
ENSMUSG00000030507	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000039745	100	84	83	103	74	95	100	87	99	103	103
ENSMUSG00000030505	410	353	320	351	337	390	388	278	279	378	335
ENSMUSG00000109154	0	0	0	1	1	0	0	0	0	0	3
ENSMUSG00000039728	722	468	558	506	523	512	495	214	241	275	249
ENSMUSG00000055409	804	868	816	763	698	850	869	598	735	778	691
ENSMUSG00000085265	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084234	1	0	2	1	0	0	2	0	0	0	0
ENSMUSG00000109409	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108958	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109494	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109476	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109172	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109173	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109202	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108963	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109443	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109059	0	1	1	1	1	0	0	0	0	0	0
ENSMUSG00000055489	61	62	53	48	39	52	36	52	47	62	41
ENSMUSG00000030500	1758	1849	1733	1709	1471	1625	1572	1101	1476	1457	1308
ENSMUSG00000109437	0	0	0	0	0	0	0	1	0	0	1
ENSMUSG00000109331	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078636	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000102124	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108842	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108957	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092118	47	45	41	45	45	40	37	38	32	45	47
ENSMUSG00000030498	172	187	163	141	147	177	157	107	160	125	146
ENSMUSG00000074093	1334	1354	1306	1305	1242	1261	1161	870	1260	1272	1234
ENSMUSG00000094445	0	1	0	0	0	1	0	0	0	2	0
ENSMUSG00000109526	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088722	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109026	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109099	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074092	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070203	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099176	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109312	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099089	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092856	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099647	2	1	1	0	1	2	0	1	0	0	1
ENSMUSG00000109050	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063297	3630	3807	3372	3563	3280	3581	3391	2603	3522	3489	2983
ENSMUSG00000108474	0	0	1	1	2	0	0	1	2	0	0
ENSMUSG00000108665	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000108581	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108756	0	1	0	0	2	2	2	0	0	0	3
ENSMUSG00000108519	0	0	1	0	0	2	1	0	0	1	1
ENSMUSG00000108326	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077163	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108325	44	46	39	30	49	45	45	33	45	32	30
ENSMUSG00000108744	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108363	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088640	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051504	240	258	215	231	263	305	385	256	291	324	379
ENSMUSG00000033790	697	627	632	640	549	578	598	435	547	493	494
ENSMUSG00000030447	1357	1331	1170	1225	1215	1388	1388	1007	1214	1392	1272
ENSMUSG00000092526	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108701	9	11	9	7	11	10	7	3	7	6	10
ENSMUSG00000030452	536	549	450	462	487	519	497	373	391	436	475
ENSMUSG00000087178	41	43	37	36	49	48	59	46	44	44	63
ENSMUSG00000108358	493	424	389	403	391	448	484	353	444	434	449
ENSMUSG00000047037	971	1019	993	968	911	983	1055	748	922	913	881
ENSMUSG00000085927	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108640	1	5	1	0	4	0	3	3	3	3	2
ENSMUSG00000108443	5	8	4	4	8	3	5	2	4	10	8
ENSMUSG00000078087	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108659	7	7	4	5	7	8	11	5	9	3	7
ENSMUSG00000030451	4728	5266	4832	4405	4859	5311	5236	3622	4497	4818	4519
ENSMUSG00000108347	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030450	12	16	10	21	6	13	14	8	14	12	11
ENSMUSG00000108773	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055026	388	469	399	335	390	408	326	287	349	365	355
ENSMUSG00000108488	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108647	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108586	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108450	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108556	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108377	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055048	47	41	39	34	31	46	33	24	32	36	38
ENSMUSG00000055078	1164	1144	1012	1106	962	1092	1097	790	989	1030	1013
ENSMUSG00000033676	3859	3960	3371	3423	3352	3592	3538	2732	3247	3521	3233
ENSMUSG00000099203	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109439	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108597	0	2	2	2	1	1	0	2	0	2	1
ENSMUSG00000109086	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109475	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109339	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077784	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077356	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000109348	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108877	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025324	179	199	172	164	181	193	169	148	170	162	167
ENSMUSG00000109393	0	0	0	0	1	0	1	0	0	0	0
ENSMUSG00000109434	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086926	1	0	1	0	0	1	0	0	1	1	0
ENSMUSG00000109261	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109252	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108909	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109221	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000108838	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108902	0	0	0	0	0	0	0	0	0	0	0
